Id,Response
28393,8
28394,6
28395,6
28396,8
28397,5
28398,8
28399,8
28400,8
28401,6
28402,8
28403,8
28404,1
28405,6
28406,8
28407,8
28408,5
28409,8
28410,6
28411,8
28412,6
28413,8
28414,8
28415,5
28416,8
28417,8
28418,6
28419,8
28420,1
28421,8
28422,6
28423,5
28424,5
28425,5
28426,6
28427,6
28428,6
28429,5
28430,8
28431,8
28432,8
28433,6
28434,8
28435,8
28436,8
28437,7
28438,8
28439,5
28440,6
28441,8
28442,5
28443,6
28444,8
28445,6
28446,6
28447,8
28448,8
28449,6
28450,6
28451,8
28452,6
28453,5
28454,6
28455,8
28456,8
28457,8
28458,8
28459,8
28460,8
28461,6
28462,8
28463,5
28464,6
28465,6
28466,5
28467,1
28468,8
28469,8
28470,6
28471,8
28472,8
28473,8
28474,6
28475,8
28476,5
28477,6
28478,8
28479,1
28480,6
28481,8
28482,8
28483,6
28484,8
28485,6
28486,8
28487,8
28488,8
28489,6
28490,6
28491,5
28492,8
28493,5
28494,8
28495,8
28496,5
28497,5
28498,6
28499,5
28500,1
28501,8
28502,6
28503,8
28504,8
28505,8
28506,8
28507,6
28508,6
28509,8
28510,8
28511,6
28512,8
28513,6
28514,6
28515,8
28516,8
28517,8
28518,8
28519,8
28520,5
28521,8
28522,6
28523,8
28524,7
28525,8
28526,8
28527,8
28528,8
28529,6
28530,5
28531,6
28532,5
28533,6
28534,7
28535,5
28536,6
28537,6
28538,5
28539,5
28540,8
28541,6
28542,8
28543,6
28544,8
28545,8
28546,6
28547,8
28548,6
28549,8
28550,6
28551,8
28552,8
28553,8
28554,8
28555,8
28556,5
28557,6
28558,6
28559,5
28560,6
28561,6
28562,8
28563,8
28564,8
28565,8
28566,8
28567,8
28568,6
28569,8
28570,5
28571,6
28572,5
28573,8
28574,8
28575,6
28576,8
28577,8
28578,5
28579,8
28580,8
28581,8
28582,8
28583,5
28584,5
28585,8
28586,8
28587,6
28588,6
28589,1
28590,8
28591,6
28592,6
28593,8
28594,8
28595,6
28596,6
28597,8
28598,8
28599,6
28600,7
28601,8
28602,8
28603,8
28604,5
28605,8
28606,6
28607,6
28608,5
28609,8
28610,8
28611,8
28612,6
28613,8
28614,8
28615,1
28616,6
28617,6
28618,8
28619,6
28620,6
28621,8
28622,8
28623,5
28624,8
28625,8
28626,8
28627,8
28628,8
28629,8
28630,6
28631,6
28632,6
28633,6
28634,8
28635,5
28636,6
28637,8
28638,8
28639,8
28640,8
28641,8
28642,8
28643,6
28644,5
28645,6
28646,5
28647,6
28648,8
28649,8
28650,8
28651,6
28652,7
28653,8
28654,5
28655,8
28656,8
28657,5
28658,8
28659,5
28660,6
28661,5
28662,8
28663,5
28664,6
28665,5
28666,6
28667,6
28668,8
28669,8
28670,5
28671,8
28672,6
28673,6
28674,6
28675,8
28676,6
28677,6
28678,8
28679,7
28680,8
28681,8
28682,8
28683,8
28684,8
28685,5
28686,8
28687,8
28688,7
28689,8
28690,8
28691,8
28692,8
28693,8
28694,8
28695,8
28696,8
28697,6
28698,6
28699,6
28700,8
28701,7
28702,7
28703,6
28704,6
28705,6
28706,6
28707,8
28708,6
28709,8
28710,6
28711,1
28712,6
28713,8
28714,6
28715,6
28716,6
28717,6
28718,8
28719,8
28720,6
28721,6
28722,8
28723,5
28724,5
28725,6
28726,8
28727,5
28728,8
28729,5
28730,6
28731,5
28732,6
28733,6
28734,8
28735,6
28736,8
28737,6
28738,8
28739,6
28740,8
28741,5
28742,5
28743,6
28744,8
28745,6
28746,6
28747,6
28748,8
28749,6
28750,6
28751,8
28752,6
28753,8
28754,8
28755,8
28756,8
28757,6
28758,6
28759,5
28760,5
28761,8
28762,5
28763,8
28764,8
28765,6
28766,5
28767,5
28768,1
28769,8
28770,5
28771,8
28772,5
28773,1
28774,8
28775,5
28776,8
28777,5
28778,6
28779,8
28780,8
28781,8
28782,6
28783,6
28784,8
28785,5
28786,8
28787,6
28788,8
28789,6
28790,6
28791,5
28792,6
28793,8
28794,8
28795,6
28796,6
28797,8
28798,7
28799,8
28800,5
28801,8
28802,8
28803,6
28804,8
28805,8
28806,6
28807,5
28808,8
28809,6
28810,7
28811,8
28812,8
28813,8
28814,5
28815,8
28816,6
28817,7
28818,8
28819,1
28820,8
28821,5
28822,8
28823,5
28824,8
28825,8
28826,8
28827,6
28828,8
28829,7
28830,6
28831,5
28832,6
28833,6
28834,8
28835,6
28836,5
28837,8
28838,8
28839,8
28840,8
28841,1
28842,8
28843,6
28844,8
28845,8
28846,8
28847,6
28848,6
28849,5
28850,5
28851,5
28852,7
28853,8
28854,5
28855,5
28856,6
28857,7
28858,8
28859,6
28860,6
28861,5
28862,8
28863,6
28864,5
28865,7
28866,1
28867,8
28868,8
28869,7
28870,8
28871,4
28872,8
28873,8
28874,5
28875,5
28876,8
28877,6
28878,5
28879,6
28880,5
28881,6
28882,8
28883,8
28884,6
28885,8
28886,8
28887,8
28888,6
28889,8
28890,6
28891,5
28892,5
28893,8
28894,8
28895,5
28896,6
28897,6
28898,6
28899,8
28900,8
28901,8
28902,7
28903,8
28904,7
28905,8
28906,6
28907,8
28908,8
28909,8
28910,8
28911,5
28912,8
28913,8
28914,8
28915,6
28916,8
28917,6
28918,8
28919,8
28920,8
28921,5
28922,8
28923,8
28924,8
28925,8
28926,6
28927,8
28928,8
28929,8
28930,5
28931,6
28932,8
28933,8
28934,6
28935,7
28936,8
28937,8
28938,8
28939,6
28940,8
28941,8
28942,8
28943,6
28944,8
28945,8
28946,6
28947,8
28948,5
28949,8
28950,5
28951,8
28952,8
28953,8
28954,8
28955,6
28956,6
28957,8
28958,6
28959,8
28960,6
28961,5
28962,6
28963,8
28964,5
28965,8
28966,6
28967,6
28968,8
28969,8
28970,6
28971,8
28972,6
28973,6
28974,5
28975,5
28976,5
28977,6
28978,8
28979,8
28980,8
28981,7
28982,6
28983,6
28984,5
28985,8
28986,5
28987,8
28988,8
28989,8
28990,8
28991,8
28992,5
28993,7
28994,5
28995,7
28996,8
28997,6
28998,8
28999,8
29000,8
29001,8
29002,8
29003,8
29004,8
29005,8
29006,8
29007,8
29008,8
29009,8
29010,5
29011,8
29012,7
29013,6
29014,5
29015,8
29016,8
29017,8
29018,8
29019,8
29020,8
29021,8
29022,5
29023,8
29024,5
29025,6
29026,7
29027,8
29028,8
29029,8
29030,6
29031,6
29032,7
29033,8
29034,8
29035,8
29036,8
29037,7
29038,5
29039,8
29040,6
29041,8
29042,8
29043,8
29044,5
29045,5
29046,8
29047,5
29048,8
29049,8
29050,4
29051,6
29052,8
29053,8
29054,6
29055,8
29056,6
29057,6
29058,5
29059,5
29060,8
29061,6
29062,8
29063,5
29064,8
29065,5
29066,5
29067,8
29068,8
29069,7
29070,8
29071,6
29072,6
29073,8
29074,5
29075,5
29076,8
29077,6
29078,5
29079,6
29080,6
29081,8
29082,6
29083,6
29084,5
29085,8
29086,8
29087,6
29088,8
29089,6
29090,8
29091,6
29092,7
29093,6
29094,8
29095,5
29096,8
29097,6
29098,6
29099,6
29100,8
29101,8
29102,8
29103,5
29104,8
29105,6
29106,8
29107,8
29108,8
29109,8
29110,8
29111,5
29112,5
29113,8
29114,8
29115,5
29116,8
29117,8
29118,8
29119,8
29120,8
29121,8
29122,8
29123,8
29124,6
29125,8
29126,7
29127,6
29128,5
29129,8
29130,8
29131,8
29132,8
29133,5
29134,6
29135,8
29136,5
29137,8
29138,6
29139,5
29140,8
29141,6
29142,7
29143,1
29144,5
29145,8
29146,6
29147,6
29148,8
29149,6
29150,8
29151,6
29152,8
29153,8
29154,8
29155,6
29156,5
29157,8
29158,6
29159,8
29160,8
29161,6
29162,6
29163,8
29164,8
29165,8
29166,8
29167,8
29168,8
29169,8
29170,8
29171,8
29172,8
29173,6
29174,5
29175,6
29176,8
29177,6
29178,8
29179,6
29180,6
29181,8
29182,6
29183,8
29184,6
29185,8
29186,8
29187,8
29188,6
29189,8
29190,8
29191,6
29192,6
29193,8
29194,5
29195,7
29196,8
29197,5
29198,8
29199,8
29200,8
29201,5
29202,6
29203,6
29204,5
29205,8
29206,8
29207,8
29208,8
29209,8
29210,8
29211,6
29212,1
29213,8
29214,8
29215,6
29216,6
29217,6
29218,8
29219,8
29220,8
29221,8
29222,8
29223,8
29224,8
29225,6
29226,8
29227,6
29228,5
29229,8
29230,8
29231,8
29232,8
29233,8
29234,8
29235,8
29236,8
29237,6
29238,5
29239,6
29240,6
29241,6
29242,8
29243,8
29244,5
29245,5
29246,8
29247,6
29248,6
29249,8
29250,8
29251,6
29252,8
29253,5
29254,6
29255,6
29256,8
29257,5
29258,6
29259,5
29260,8
29261,5
29262,8
29263,5
29264,8
29265,6
29266,8
29267,8
29268,6
29269,5
29270,5
29271,6
29272,8
29273,5
29274,8
29275,8
29276,1
29277,8
29278,6
29279,8
29280,5
29281,5
29282,8
29283,8
29284,6
29285,5
29286,8
29287,8
29288,6
29289,8
29290,8
29291,6
29292,6
29293,8
29294,8
29295,8
29296,8
29297,6
29298,6
29299,6
29300,8
29301,6
29302,6
29303,6
29304,8
29305,8
29306,5
29307,6
29308,8
29309,8
29310,6
29311,8
29312,8
29313,6
29314,8
29315,8
29316,8
29317,5
29318,8
29319,7
29320,6
29321,6
29322,5
29323,7
29324,8
29325,5
29326,6
29327,6
29328,8
29329,8
29330,8
29331,8
29332,6
29333,5
29334,8
29335,8
29336,8
29337,6
29338,8
29339,7
29340,8
29341,6
29342,8
29343,8
29344,8
29345,8
29346,5
29347,8
29348,8
29349,6
29350,8
29351,5
29352,8
29353,5
29354,6
29355,8
29356,8
29357,8
29358,8
29359,6
29360,8
29361,6
29362,8
29363,8
29364,8
29365,6
29366,7
29367,8
29368,6
29369,8
29370,8
29371,7
29372,4
29373,5
29374,5
29375,8
29376,8
29377,5
29378,8
29379,7
29380,6
29381,8
29382,8
29383,8
29384,6
29385,8
29386,6
29387,8
29388,6
29389,6
29390,6
29391,8
29392,8
29393,8
29394,8
29395,5
29396,6
29397,8
29398,6
29399,6
29400,5
29401,5
29402,8
29403,8
29404,8
29405,8
29406,8
29407,8
29408,8
29409,8
29410,5
29411,5
29412,6
29413,8
29414,6
29415,8
29416,8
29417,8
29418,8
29419,8
29420,8
29421,6
29422,6
29423,5
29424,6
29425,8
29426,8
29427,8
29428,8
29429,8
29430,8
29431,8
29432,8
29433,7
29434,8
29435,6
29436,8
29437,5
29438,5
29439,8
29440,8
29441,6
29442,7
29443,1
29444,8
29445,6
29446,8
29447,8
29448,5
29449,6
29450,8
29451,5
29452,8
29453,8
29454,6
29455,6
29456,6
29457,8
29458,8
29459,8
29460,8
29461,8
29462,7
29463,6
29464,8
29465,8
29466,6
29467,5
29468,8
29469,6
29470,8
29471,8
29472,8
29473,8
29474,8
29475,6
29476,8
29477,6
29478,8
29479,6
29480,8
29481,8
29482,8
29483,6
29484,6
29485,8
29486,6
29487,6
29488,6
29489,5
29490,6
29491,8
29492,8
29493,5
29494,5
29495,8
29496,6
29497,8
29498,1
29499,8
29500,5
29501,8
29502,5
29503,8
29504,1
29505,1
29506,5
29507,8
29508,8
29509,8
29510,8
29511,6
29512,8
29513,1
29514,8
29515,8
29516,8
29517,8
29518,8
29519,5
29520,8
29521,5
29522,8
29523,1
29524,8
29525,8
29526,5
29527,5
29528,5
29529,8
29530,8
29531,6
29532,5
29533,1
29534,5
29535,8
29536,8
29537,8
29538,8
29539,8
29540,5
29541,6
29542,8
29543,8
29544,5
29545,8
29546,8
29547,8
29548,7
29549,8
29550,6
29551,6
29552,6
29553,8
29554,5
29555,8
29556,8
29557,8
29558,6
29559,8
29560,8
29561,5
29562,6
29563,6
29564,8
29565,8
29566,8
29567,8
29568,6
29569,6
29570,8
29571,5
29572,6
29573,8
29574,7
29575,5
29576,5
29577,7
29578,8
29579,5
29580,8
29581,8
29582,8
29583,6
29584,6
29585,6
29586,8
29587,8
29588,5
29589,6
29590,8
29591,6
29592,5
29593,8
29594,8
29595,6
29596,5
29597,8
29598,5
29599,8
29600,8
29601,8
29602,1
29603,6
29604,8
29605,8
29606,8
29607,8
29608,8
29609,8
29610,8
29611,5
29612,6
29613,8
29614,6
29615,5
29616,5
29617,8
29618,7
29619,1
29620,8
29621,8
29622,8
29623,8
29624,8
29625,6
29626,8
29627,8
29628,6
29629,8
29630,1
29631,6
29632,6
29633,8
29634,5
29635,8
29636,5
29637,6
29638,8
29639,8
29640,5
29641,6
29642,6
29643,6
29644,5
29645,8
29646,5
29647,5
29648,7
29649,6
29650,8
29651,5
29652,6
29653,6
29654,8
29655,5
29656,7
29657,6
29658,7
29659,6
29660,6
29661,6
29662,8
29663,8
29664,8
29665,8
29666,6
29667,8
29668,7
29669,5
29670,6
29671,8
29672,8
29673,8
29674,5
29675,8
29676,8
29677,8
29678,6
29679,5
29680,5
29681,5
29682,6
29683,6
29684,8
29685,8
29686,6
29687,6
29688,8
29689,8
29690,8
29691,5
29692,6
29693,5
29694,6
29695,8
29696,8
29697,5
29698,1
29699,8
29700,8
29701,6
29702,5
29703,8
29704,5
29705,8
29706,6
29707,5
29708,8
29709,8
29710,5
29711,8
29712,8
29713,5
29714,6
29715,8
29716,5
29717,6
29718,8
29719,6
29720,8
29721,8
29722,7
29723,8
29724,6
29725,6
29726,6
29727,5
29728,6
29729,8
29730,8
29731,8
29732,5
29733,8
29734,8
29735,8
29736,6
29737,8
29738,5
29739,6
29740,5
29741,8
29742,5
29743,6
29744,8
29745,8
29746,6
29747,8
29748,8
29749,6
29750,8
29751,8
29752,8
29753,8
29754,5
29755,5
29756,5
29757,6
29758,5
29759,8
29760,6
29761,8
29762,8
29763,8
29764,8
29765,4
29766,6
29767,6
29768,7
29769,8
29770,8
29771,5
29772,8
29773,8
29774,6
29775,8
29776,1
29777,8
29778,6
29779,6
29780,6
29781,5
29782,8
29783,5
29784,8
29785,8
29786,8
29787,8
29788,8
29789,6
29790,7
29791,8
29792,8
29793,6
29794,7
29795,8
29796,8
29797,8
29798,8
29799,5
29800,8
29801,8
29802,8
29803,6
29804,8
29805,5
29806,6
29807,6
29808,8
29809,7
29810,7
29811,8
29812,5
29813,8
29814,8
29815,6
29816,8
29817,8
29818,6
29819,8
29820,8
29821,8
29822,8
29823,8
29824,6
29825,5
29826,6
29827,6
29828,8
29829,8
29830,6
29831,6
29832,5
29833,8
29834,8
29835,6
29836,6
29837,6
29838,6
29839,5
29840,6
29841,8
29842,8
29843,6
29844,8
29845,5
29846,8
29847,1
29848,5
29849,6
29850,5
29851,7
29852,8
29853,5
29854,5
29855,8
29856,6
29857,8
29858,8
29859,6
29860,8
29861,8
29862,8
29863,5
29864,8
29865,6
29866,8
29867,5
29868,8
29869,6
29870,8
29871,5
29872,8
29873,8
29874,6
29875,8
29876,6
29877,6
29878,8
29879,8
29880,1
29881,6
29882,8
29883,6
29884,8
29885,8
29886,7
29887,8
29888,8
29889,6
29890,8
29891,8
29892,8
29893,8
29894,6
29895,7
29896,8
29897,8
29898,6
29899,8
29900,8
29901,6
29902,6
29903,6
29904,8
29905,8
29906,5
29907,8
29908,5
29909,6
29910,8
29911,7
29912,8
29913,8
29914,8
29915,8
29916,8
29917,8
29918,5
29919,8
29920,7
29921,6
29922,8
29923,8
29924,5
29925,6
29926,5
29927,6
29928,5
29929,5
29930,6
29931,8
29932,6
29933,6
29934,8
29935,5
29936,8
29937,8
29938,6
29939,6
29940,8
29941,6
29942,8
29943,8
29944,5
29945,8
29946,8
29947,8
29948,6
29949,6
29950,8
29951,8
29952,6
29953,6
29954,5
29955,8
29956,8
29957,8
29958,1
29959,6
29960,8
29961,8
29962,8
29963,8
29964,5
29965,8
29966,8
29967,5
29968,8
29969,6
29970,8
29971,5
29972,6
29973,7
29974,6
29975,6
29976,5
29977,8
29978,8
29979,6
29980,6
29981,8
29982,8
29983,8
29984,6
29985,6
29986,1
29987,8
29988,5
29989,6
29990,8
29991,6
29992,8
29993,8
29994,8
29995,8
29996,6
29997,8
29998,5
29999,6
